File,Song,Artist,Album,Year,Category,Start Date,End Date,Upload Date,Column J,Column K,Duration,Column M,Column N
DA009H,What Would I Do                            ,Ernie Hines                      ,"Complete Stax / Volt Soul Singles,",1994,FUS,00/00/00,99/99/99,05/04/23,0,,03:31.0,0,0
DA009I,Breaking Up Somebody's Home                ,Albert King                      ,"Complete Stax / Volt Soul Singles,",1994,FUS,00/00/00,99/99/99,05/04/23,0,,03:33.0,0,0
DA009J,I'm Gonna Cry A River                      ,Little Milton                    ,"Complete Stax / Volt Soul Singles,",1994,FUS,00/00/00,99/99/99,05/04/23,0,,03:34.0,0,0
DA009K,I May Not Be All You Want [But I'm All You ,Carla Thomas                     ,"Complete Stax / Volt Soul Singles,",1994,FUS,00/00/00,99/99/99,05/04/23,0,,03:39.0,0,0
DA009L,"Theme from The Men                       """"",Isaac Hayes                      ,"Complete Stax / Volt Soul Singles,",1994,FUS,00/00/00,99/99/99,05/04/23,3,,03:52.0,0,0
DA009M,Stop Doggin' Me                            ,Johnnie Taylor                   ,"Complete Stax / Volt Soul Singles,",1994,FUS,00/00/00,99/99/99,05/04/23,3,,03:58.0,0,0
DA009N,Toast To The Fool                          ,The Emotions                     ,"Complete Stax / Volt Soul Singles,",1994,FUS,00/00/00,99/99/99,05/04/23,0,,04:10.0,0,0
DA009O,A Thousand Miles Away                      ,The Temprees                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:10.0,0,0
DA009P,Funky Robot (Pt. 1)                        ,Rufus Thomas                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,17,,02:37.0,0,0
DA009Q,Don't You Fool With My Soul                ,Johnnie Taylor                   ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:47.0,0,0
DA009R,Long As You're The One Somebody In The Worl,David Porter                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:32.0,0,0
DA009S,Short Stopping                             ,Veda Brown                       ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:16.0,0,0
DA009T,What Do You See In Her?                    ,Hot Sauce                        ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:39.0,0,0
DA009U,Stop Half Loving These Women               ,Jimmy Lewis                      ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA009V,I May Not Be What You Want                 ,Mel & Tim                        ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:50.0,0,0
DA009W,I've Got To Love Somebody's Baby           ,Stefan                           ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:51.0,0,0
DA009X,Lay Your Loving On Me                      ,Eddie Floyd                      ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA009Y,You're Still My Brother                    ,The Bar-Kays                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:23.0,0,0
DA009Z,Hey You! Get Off My Mountain               ,The Dramatics                    ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:24.0,0,0
DA00A0,Oh La De Da                                ,The Staple Singers               ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,1,,03:26.0,0,0
DA00A1,It Ain't Always What You Do (It's Who You L,The Soul Children                ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:31.0,0,0
DA00A2,Playing On Me                              ,Albert King                      ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:33.0,0,0
DA00A3,Heaven Knows                               ,Mel & Tim                        ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:42.0,0,0
DA00A4,Lovin' On Borrowed Time                    ,William Bell                     ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,38,,03:46.0,0,0
DA00A5,The Time                                   ,Inez Foxx                        ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,20,,03:46.0,0,0
DA00A6,Rolling Down A Mountainside                ,Isaac Hayes                      ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,04:10.0,0,0
DA00A7,I Believe in You (You Believe in Me)       ,Johnnie Taylor                   ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,04:19.0,0,0
DA00A8,Be What You Are                            ,The Staple Singers               ,The Complete Stax-Volt Soul Single,1973,FUS,00/00/00,99/99/99,05/04/23,0,,04:53.0,0,0
DA00A9,At Last                                    ,The Temprees                     ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:50.0,0,0
DA00AA,Bump Meat                                  ,Sir Mack Rice                    ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:37.0,0,0
DA00AB,Crosscut Saw                               ,Albert King                      ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:42.0,0,0
DA00AC,Good Woman Turning Bad                     ,Hot Sauce                        ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA00AD,Burning On Both Ends                       ,Willie Singleton                 ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA00AE,Bump And Boogie (Pt. 1)                    ,Wrecking Crew                    ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:50.0,0,0
DA00AF,I Betcha Didn't Know That                  ,Frederick Knight                 ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,2,,02:56.0,0,0
DA00AG,Do The Double Bump                         ,Rufus Thomas                     ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:00.0,0,0
DA00AH,Coldblooded                                ,The Bar-Kays                     ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,22,,03:02.0,0,0
DA00AI,Dark Skin Woman (Pt. 1)                    ,Sir Mack Rice                    ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:58.0,0,0
DA00AJ,Come And Get Your Love                     ,The Temprees                     ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:11.0,0,0
DA00AK,Change It All                              ,Joy Felming                      ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:13.0,0,0
DA00AL,(Too Little In Common To Be Lovers) Too Muc,The Newcomers                    ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,3,,03:16.0,0,0
DA00AM,And I Panicked                             ,The Emotions                     ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:23.0,0,0
DA00AN,Don't Lose Faith In Me Lord                ,Eric Mercury                     ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:24.0,0,0
DA00AO,Don't Start Loving Me (If You're Gonna Stop,Veda Brown                       ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:41.0,0,0
DA00AP,I Can't Let You Go                         ,Hot Sauce                        ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:07.0,0,0
DA00AQ,If You Talk In Your Sleep                  ,Little Milton                    ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:38.0,0,0
DA00AR,I Keep Thinking To Myself                  ,Brook Benton                     ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:05.0,0,0
DA00AS,Santa Claus Wants Some Lovin'              ,Albert King                      ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,20,,02:54.0,0,0
DA00AT,The Martian Hop                            ,The Newcomers                    ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,02:47.0,0,0
DA00AU,What's Happening Baby (Part 1)             ,The Soul Children                ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,02:38.0,0,0
DA00AV,Talk To The Man                            ,Eddie Floyd                      ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,02:52.0,0,0
DA00AW,I Got A Reason To Smile (Cause I Got You)  ,Eddie Floyd                      ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:08.0,0,0
DA00AY,The Funky Bird                             ,Rufus Thomas                     ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:14.0,0,0
DA00AZ,What Do The Lonely Do At Christmas?        ,The Emotions                     ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:14.0,0,0
DA00B0,I Wanna Do Things For You                  ,Eddie Floyd                      ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:16.0,0,0
DA00B1,"Touch A Hand, Make A Friend                ",The Staple Singers               ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:18.0,0,0
DA00B2,There Are More Questions Than Answers      ,The Emotions                     ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,03:24.0,0,0
DA00B3,Tin Pan Alley                              ,Albert King                      ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:21.0,0,0
DA00B4,I'll Be Your Santa Baby                    ,Rufus Thomas                     ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:21.0,0,0
DA00B5,"Lovin' You, Lovin' Me                      ",Sandra Wright                    ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,03:25.0,0,0
DA00B6,That's What The Blues Is All About         ,Albert King                      ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:48.0,0,0
DA00B7,We're Getting Careless With Our Love       ,Johnnie Taylor                   ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,03:47.0,0,0
DA00B8,I Had A Talk With My Man                   ,Inez Foxx                        ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,04:01.0,0,0
DA00B9,Who Made The Man                           ,The Staple Singers               ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,04:02.0,0,0
DA00BA,One Way Love Affair                        ,Carolyn Hurley                   ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,04:06.0,0,0
DA00BB,Try To Leave Me If You Can (I Bet You Can't,Bessie Banks                     ,The Complete Stax / Volt Soul Sing,1974,FUS,00/00/00,99/99/99,05/04/23,0,,04:25.0,0,0
DA00BC,Joy (Part 1)                               ,Isaac Hayes                      ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,04:29.0,0,0
DA00BD,It Ain't No Fun                            ,Shirley Brown                    ,The Complete Stax / Volt Soul Sing,1975,FUS,00/00/00,99/99/99,05/04/23,0,,05:16.0,0,0
DA00BE,Mose (Pt. 3)                               ,John Kasandra                    ,The Complete Stax / Volt Soul Sing,1973,FUS,00/00/00,99/99/99,05/04/23,0,,05:34.0,0,0
DA00BF,Dy-No-Mite (Did You Say My Love)           ,The Green Brothers               ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:58.0,0,0
DA00BG,Groovin' On My Baby's Love                 ,Freddie Waters                   ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA00BH,Holy Ghost (Part 1)                        ,The Bar-Kays                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:40.0,0,0
DA00BI,I Wanna Play with You                      ,Frederick Knight                 ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:41.0,0,0
DA00BJ,Just Keep on Lovin' Me                     ,Johnnie Taylor & Carla Thomas    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA00BK,You're Astounding                          ,Barbara & Joe                    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA00BL,How Can I Be a Witness                     ,R.B. Hudmon                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:59.0,0,0
DA00BM,I'm So Glad I Met You                      ,Eddie Floyd                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:08.0,0,0
DA00BN,No Way (I Can Live Without You)            ,Teresa Davis                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:06.0,0,0
DA00BO,Try Me Tonight                             ,Johnnie Taylor                   ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:12.0,0,0
DA00BP,Come What May                              ,John Gary Williams               ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,19,,03:21.0,0,0
DA00BQ,I'm Doing Fine                             ,Albert King                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:22.0,0,0
DA00BR,It's Worth a Whippin'                      ,Shirley Brown                    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:25.0,0,0
DA00BS,Soul Machine: Boom-A-Rang                  ,The Dynamic Soul Machine         ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:23.0,0,0
DA00BT,"Jump Back '75, Pt. 1                       ",Rufus Thomas                     ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:27.0,0,0
DA00BU,I Got to Be Myself                         ,The Staple Singers               ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:32.0,0,0
DA00BV,I Can't Shake Your Love (Can't Shake You Lo,The Fiestas                      ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:39.0,0,0
DA00BW,Packed Up and Took My Mind                 ,Little Milton                    ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,1,,03:54.0,0,0
DA00BX,Back Road Into Town                        ,The Staple Singers               ,The Complete Stax / Volt Soul Sing,2015,FUS,00/00/00,99/99/99,05/04/23,0,,04:10.0,0,0
DA00BY,99 Lbs                                     ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:11.0,0,0
DA00BZ,Generation Gap Between Us                  ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,8,,02:15.0,0,0
DA00C0,I Can't Stand The Rain                     ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:23.0,0,0
DA00C1,I'll Get Along                             ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:04.0,0,0
DA00C2,I Feel Like Breaking Somebody's Home       ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:25.0,0,0
DA00C3,My Man                                     ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:11.0,0,0
DA00C4,Solid Foundation                           ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:04.0,0,0
DA00C5,Love Played A Game                         ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:23.0,0,0
DA00C6,Somebody's On Your Case                    ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:20.0,0,0
DA00C7,"Slipped, Tripped, Fell In Love             ",Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:23.0,0,0
DA00C8,Do I Need You                              ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:25.0,0,0
DA00C9,Being Here With You                        ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:26.0,0,0
DA00CA,Run Run Run                                ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:29.0,0,0
DA00CB,Crazy About You Baby                       ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:32.0,0,0
DA00CC,"Trouble, Heartache & Sadness               ",Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:35.0,0,0
DA00CD,(You Keep Me) Hanging On                   ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,4,,02:35.0,0,0
DA00CE,I'm Gonna Tear Your Playhouse Down         ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:34.0,0,0
DA00CF,A Love Vibration                           ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:40.0,0,0
DA00CG,I Don't Lend My Man                        ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:45.0,0,0
DA00CH,A Good Day For Lovin'                      ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:43.0,0,0
DA00CI,Part Time Love                             ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:48.0,0,0
DA00CJ,"Livin' In, Livin' Out                      ",Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,12,,02:43.0,0,0
DA00CK,It Must Be Love                            ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,9,,02:47.0,0,0
DA00CL,Come To Mama                               ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,11,,02:50.0,0,0
DA00CM,I Pity The Fool                            ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,1,,02:53.0,0,0
DA00CN,Give Me Some Credit                        ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA00CO,Loving You Without Love                    ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:54.0,0,0
DA00CP,You're More Than I Can Stand               ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:52.0,0,0
DA00CQ,Old Man With Young Ideas                   ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:56.0,0,0
DA00CR,Beware                                     ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,02:59.0,0,0
DA00CS,Dr. Love Power                             ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:00.0,0,0
DA00CT,If This Is Heaven                          ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,1,,03:03.0,0,0
DA00CU,I've Been There Before                     ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:03.0,0,0
DA00CV,Walk Away                                  ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:05.0,0,0
DA00CW,The Handwriting Is On The Wall             ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:08.0,0,0
DA00CX,I Still Love You                           ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:17.0,0,0
DA00CY,Let Your Love Shine                        ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:48.0,0,0
DA00CZ,I Didn't Take Your Man                     ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:56.0,0,0
DA00D0,If I Can't See You                         ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,03:58.0,0,0
DA00D1,You Gonna Make Me Cry                      ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,04:32.0,0,0
DA00D2,I Needed Somebody                          ,Ann Peebles                      ,The Essential Ann Peebles         ,2015,FUS,00/00/00,99/99/99,05/04/23,0,,04:50.0,0,0
DA00D3,My Word Is Bond                            ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,02:36.0,0,0
DA00D4,Crush                                      ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA00D5,Request Line                               ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,03:47.0,0,0
DA00D6,Good Times                                 ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:03.0,0,0
DA00D7,Confusion                                  ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,04:05.0,0,0
DA00D8,For The Longest Time                       ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:08.0,0,0
DA00D9,This Song Is For You                       ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:18.0,0,0
DA00DA,Temporary Thing                            ,Zhané                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:27.0,0,0
DA00DB,So Badd                                    ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:33.0,0,0
DA00DC,Last Dance                                 ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:31.0,0,0
DA00DD,Saturday Night                             ,Zhan?Feat. The LOX               ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:45.0,0,0
DA00DE,Kindness For Granted                       ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:39.0,0,0
DA00DF,Piece It Together                          ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:50.0,0,0
DA00DG,Color                                      ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,5,,04:47.0,0,0
DA00DH,Just Like That                             ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:54.0,0,0
DA00DI,Rendez-Vous                                ,Zhan?                            ,Saturday Night                    ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,04:48.0,0,0
DA00DJ,"Intro To Tired Of Being Alone""            """,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,01:04.0,0,0
DA00DK,Stop And Check Myself                      ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,01:35.0,0,0
DA00DL,Tomorrow's Dream (Digitally Remastered 93) ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:13.0,0,0
DA00DM,Back Up Train                              ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:14.0,0,0
DA00DN,I Want To Hold Your Hand                   ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:13.0,0,0
DA00DO,Listen (Take 2)                            ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:22.0,0,0
DA00DP,Tired Of Being Alone                       ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:37.0,0,0
DA00DQ,True Love                                  ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:35.0,0,0
DA00DR,Hot Wire                                   ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA00DS,Guilty                                     ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:53.0,0,0
DA00DT,Driving Wheel                              ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,02:55.0,0,0
DA00DU,Light My Fire                              ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:50.0,0,0
DA00DV,I'm A Ram                                  ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,0,,03:59.0,0,0
DA00DW,I Can't Get Next To You (Live)             ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,04:39.0,0,0
DA00DX,We've Only Just Begun/Let's Stay Together (,Al Green                         ,Anthology [Disc 1]                ,1997,FUS,00/00/00,99/99/99,05/04/23,1,,09:12.0,0,0
DA00DY,Intro To Let's Stay Together               ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,00:36.0,0,0
DA00DZ,The Technique Of Writing My Songs...'     ,Al Green                         ,Anthology                         ,1997,FUS,00/00/00,99/99/99,05/04/23,3,,01:35.0,0,0
DA00E0,So You're Leaving                          ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:49.0,0,0
DA00E1,I'm Glad You're Mine                       ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:45.0,0,0
DA00E2,Look What You Done For Me                  ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,02:59.0,0,0
DA00E3,I'm Still In Love With You                 ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:05.0,0,0
DA00E4,Let's Stay Together                        ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:12.0,0,0
DA00E5,La-La For You                              ,Al Green                         ,Anthology                         ,1972,FUS,00/00/00,99/99/99,05/04/23,0,,03:24.0,0,0
